timestamp,open,high,low,close,volume,symbol
1766890200000,2945.24000000,2946.09000000,2945.22000000,2945.54000000,419.79500000,ETHUSDT
1766890500000,2945.27000000,2946.39000000,2945.26000000,2945.90000000,9962.46100000,ETHUSDT
1766890800000,2945.90000000,2946.16000000,2945.55000000,2945.55000000,17600.64100000,ETHUSDT
1766891100000,2945.55000000,2947.00000000,2945.22000000,2945.22000000,51958.12400000,ETHUSDT
1766891400000,2945.22000000,2945.24000000,2943.64000000,2944.21000000,74585.28700000,ETHUSDT
1766891700000,2944.21000000,2944.21000000,2942.31000000,2942.40000000,100450.66600000,ETHUSDT
1766892000000,2942.40000000,2942.93000000,2942.06000000,2942.22000000,51139.60300000,ETHUSDT
1766892300000,2942.22000000,2942.22000000,2940.65000000,2940.96000000,148650.55900000,ETHUSDT
1766892600000,2940.91000000,2942.62000000,2940.90000000,2942.62000000,106395.16600000,ETHUSDT
1766892900000,2942.62000000,2942.74000000,2942.19000000,2942.20000000,41457.40600000,ETHUSDT
1766893200000,2942.20000000,2943.02000000,2942.09000000,2943.00000000,23635.75900000,ETHUSDT
1766893500000,2943.00000000,2943.11000000,2942.74000000,2942.74000000,169.70400000,ETHUSDT
1766893800000,2942.75000000,2943.36000000,2942.51000000,2943.23000000,16054.88400000,ETHUSDT
1766894100000,2943.23000000,2943.36000000,2942.67000000,2942.67000000,3003.13400000,ETHUSDT
1766894400000,2942.67000000,2943.14000000,2941.00000000,2941.15000000,135.12500000,ETHUSDT
1766894700000,2941.15000000,2942.99000000,2940.37000000,2940.38000000,37149.43100000,ETHUSDT
1766895000000,2941.97000000,2945.83000000,2940.37000000,2944.88000000,251385.84800000,ETHUSDT
1766895300000,2944.88000000,2945.83000000,2944.01000000,2944.65000000,529.63100000,ETHUSDT
1766895600000,2944.65000000,2945.83000000,2944.43000000,2944.43000000,415.72600000,ETHUSDT
1766895900000,2944.43000000,2945.83000000,2941.64000000,2942.55000000,16654.13900000,ETHUSDT
1766896200000,2942.55000000,2942.98000000,2941.64000000,2941.81000000,311.44900000,ETHUSDT
1766896500000,2941.81000000,2941.81000000,2938.58000000,2939.55000000,252836.38100000,ETHUSDT
1766896800000,2939.55000000,2939.80000000,2937.50000000,2938.39000000,27708.03800000,ETHUSDT
1766897100000,2938.39000000,2938.97000000,2937.44000000,2937.99000000,9254.82000000,ETHUSDT
1766897400000,2937.99000000,2938.51000000,2937.44000000,2938.26000000,247.33900000,ETHUSDT
1766897700000,2938.26000000,2938.31000000,2937.44000000,2937.73000000,896.23200000,ETHUSDT
1766898000000,2937.73000000,2937.73000000,2934.28000000,2935.64000000,240882.04300000,ETHUSDT
1766898300000,2935.63000000,2937.74000000,2934.28000000,2937.29000000,107138.35200000,ETHUSDT
1766898600000,2937.29000000,2937.84000000,2936.63000000,2937.53000000,5923.13900000,ETHUSDT
1766898900000,2937.53000000,2937.84000000,2936.59000000,2936.60000000,239.07000000,ETHUSDT
1766899200000,2936.60000000,2937.85000000,2934.28000000,2935.03000000,23194.10400000,ETHUSDT
1766899500000,2935.03000000,2935.04000000,2932.36000000,2932.36000000,282491.48600000,ETHUSDT
1766899800000,2932.36000000,2933.48000000,2929.81000000,2933.48000000,112761.44700000,ETHUSDT
1766900100000,2933.48000000,2934.24000000,2933.11000000,2934.00000000,34118.59200000,ETHUSDT
1766900400000,2934.00000000,2935.49000000,2934.00000000,2935.49000000,144438.01400000,ETHUSDT
1766900700000,2935.49000000,2936.59000000,2935.41000000,2935.75000000,116776.21700000,ETHUSDT
1766901000000,2935.75000000,2939.61000000,2935.72000000,2938.52000000,177384.96700000,ETHUSDT
1766901300000,2938.52000000,2939.61000000,2932.28000000,2933.77000000,118577.92900000,ETHUSDT
1766901600000,2933.77000000,2934.36000000,2932.28000000,2934.36000000,527.95200000,ETHUSDT
1766901900000,2934.36000000,2938.27000000,2933.00000000,2937.48000000,254510.91700000,ETHUSDT
1766902200000,2937.48000000,2938.53000000,2937.00000000,2938.53000000,34551.45700000,ETHUSDT
1766902500000,2938.53000000,2938.66000000,2938.13000000,2938.44000000,20074.52300000,ETHUSDT
1766902800000,2938.44000000,2938.86000000,2938.44000000,2938.65000000,22732.58300000,ETHUSDT
1766903100000,2938.66000000,2938.86000000,2937.57000000,2938.85000000,334.70200000,ETHUSDT
1766903400000,2938.85000000,2938.86000000,2938.09000000,2938.72000000,707.13200000,ETHUSDT
1766903700000,2938.72000000,2940.79000000,2938.68000000,2940.72000000,128285.23900000,ETHUSDT
1766904000000,2940.72000000,2941.63000000,2940.50000000,2940.79000000,76338.57300000,ETHUSDT
1766904300000,2940.79000000,2941.63000000,2940.36000000,2941.22000000,245.85800000,ETHUSDT
1766904600000,2941.22000000,2941.63000000,2940.10000000,2941.13000000,2352.40200000,ETHUSDT
1766904900000,2941.62000000,2942.62000000,2940.95000000,2941.63000000,95586.63600000,ETHUSDT
1766905200000,2941.64000000,2942.62000000,2939.19000000,2940.92000000,70063.47700000,ETHUSDT
1766905500000,2940.91000000,2941.60000000,2939.19000000,2940.79000000,42241.93400000,ETHUSDT
1766905800000,2940.79000000,2941.14000000,2939.99000000,2940.69000000,88871.61900000,ETHUSDT
1766906100000,2941.13000000,2941.14000000,2938.56000000,2938.91000000,28690.67600000,ETHUSDT
1766906400000,2938.91000000,2941.14000000,2938.90000000,2940.05000000,499.45200000,ETHUSDT
1766906700000,2940.05000000,2941.14000000,2936.79000000,2937.51000000,165759.66100000,ETHUSDT
1766907000000,2937.51000000,2937.79000000,2936.79000000,2937.79000000,134.22800000,ETHUSDT
1766907300000,2937.79000000,2937.82000000,2936.54000000,2936.80000000,53023.21200000,ETHUSDT
1766907600000,2936.80000000,2936.96000000,2935.98000000,2936.19000000,65691.60500000,ETHUSDT
1766907900000,2936.18000000,2937.57000000,2935.98000000,2937.57000000,406.46700000,ETHUSDT
1766908200000,2937.57000000,2937.57000000,2935.91000000,2936.55000000,9430.15100000,ETHUSDT
1766908500000,2936.55000000,2937.74000000,2935.91000000,2937.74000000,250.19400000,ETHUSDT
1766908800000,2937.74000000,2938.19000000,2935.91000000,2938.11000000,366.60900000,ETHUSDT
1766909100000,2938.11000000,2942.30000000,2935.91000000,2941.65000000,327101.78600000,ETHUSDT
1766909400000,2941.65000000,2942.30000000,2940.27000000,2940.73000000,341.44400000,ETHUSDT
1766909700000,2940.73000000,2942.30000000,2939.81000000,2939.83000000,26054.48100000,ETHUSDT
1766910000000,2939.83000000,2940.29000000,2939.59000000,2939.59000000,56037.32700000,ETHUSDT
1766910300000,2939.65000000,2939.66000000,2939.26000000,2939.29000000,49871.21200000,ETHUSDT
1766910600000,2939.29000000,2939.78000000,2937.99000000,2937.99000000,135563.34900000,ETHUSDT
1766910900000,2937.99000000,2939.96000000,2937.99000000,2939.96000000,114592.95900000,ETHUSDT
1766911200000,2940.59000000,2944.62000000,2939.12000000,2940.28000000,397917.86700000,ETHUSDT
1766911500000,2940.28000000,2940.43000000,2938.60000000,2938.63000000,112097.40800000,ETHUSDT
1766911800000,2938.62000000,2938.76000000,2937.35000000,2938.76000000,132772.61200000,ETHUSDT
1766912100000,2938.76000000,2940.00000000,2938.61000000,2938.63000000,42173.90500000,ETHUSDT
1766912400000,2938.63000000,2940.00000000,2937.05000000,2937.20000000,39696.11200000,ETHUSDT
1766912700000,2937.20000000,2940.95000000,2937.05000000,2940.95000000,217140.65100000,ETHUSDT
1766913000000,2940.95000000,2942.31000000,2940.68000000,2941.76000000,137403.85000000,ETHUSDT
1766913300000,2941.76000000,2942.31000000,2940.50000000,2941.75000000,416.90600000,ETHUSDT
1766913600000,2941.75000000,2942.32000000,2941.61000000,2942.32000000,2828.72500000,ETHUSDT
1766913900000,2942.32000000,2942.36000000,2941.56000000,2941.56000000,22653.41500000,ETHUSDT
1766914200000,2941.56000000,2942.36000000,2940.00000000,2940.00000000,101.39600000,ETHUSDT
1766914500000,2940.00000000,2942.36000000,2933.67000000,2934.00000000,216237.11500000,ETHUSDT
1766914800000,2934.00000000,2934.84000000,2931.39000000,2933.69000000,127587.58300000,ETHUSDT
1766915100000,2933.69000000,2933.92000000,2932.66000000,2932.84000000,127987.98300000,ETHUSDT
1766915400000,2932.86000000,2933.75000000,2932.45000000,2933.75000000,44968.07100000,ETHUSDT
1766915700000,2933.75000000,2936.28000000,2932.45000000,2936.28000000,99335.56400000,ETHUSDT
1766916000000,2936.28000000,2937.98000000,2936.28000000,2937.98000000,161625.54600000,ETHUSDT
1766916300000,2937.98000000,2941.18000000,2937.84000000,2941.18000000,353660.21100000,ETHUSDT
1766916600000,2941.18000000,2941.98000000,2940.06000000,2940.55000000,68764.14400000,ETHUSDT
1766916900000,2940.55000000,2941.98000000,2940.42000000,2940.75000000,174.95900000,ETHUSDT
1766917200000,2940.74000000,2941.98000000,2938.71000000,2940.02000000,43285.33800000,ETHUSDT
1766917500000,2940.02000000,2941.18000000,2938.71000000,2941.14000000,6534.34800000,ETHUSDT
1766917800000,2941.14000000,2941.28000000,2938.71000000,2940.49000000,348.61300000,ETHUSDT
1766918100000,2940.49000000,2941.90000000,2940.21000000,2940.29000000,62316.29500000,ETHUSDT
1766918400000,2940.30000000,2941.90000000,2939.73000000,2940.01000000,387.90600000,ETHUSDT
1766918700000,2940.01000000,2941.90000000,2940.00000000,2940.53000000,740.89900000,ETHUSDT
1766919000000,2940.53000000,2942.35000000,2940.53000000,2940.83000000,52869.27800000,ETHUSDT
1766919300000,2942.35000000,2942.62000000,2940.77000000,2942.00000000,10038.61200000,ETHUSDT
1766919600000,2942.00000000,2945.00000000,2941.98000000,2943.69000000,162415.00000000,ETHUSDT
1766919900000,2943.69000000,2945.00000000,2943.25000000,2944.07000000,2859.82900000,ETHUSDT
1766920200000,2944.06000000,2945.14000000,2944.06000000,2945.14000000,26203.42200000,ETHUSDT
1766920500000,2945.14000000,2945.39000000,2943.82000000,2943.82000000,51927.30300000,ETHUSDT
1766920800000,2943.82000000,2945.18000000,2942.79000000,2943.06000000,71242.00900000,ETHUSDT
1766921100000,2943.06000000,2943.73000000,2942.79000000,2943.50000000,308.91700000,ETHUSDT
1766921400000,2943.50000000,2943.75000000,2942.68000000,2942.78000000,530.74800000,ETHUSDT
1766921700000,2942.78000000,2942.78000000,2940.41000000,2940.41000000,222363.32800000,ETHUSDT
1766922000000,2940.41000000,2941.45000000,2938.68000000,2940.00000000,144853.14200000,ETHUSDT
1766922300000,2940.00000000,2943.69000000,2938.68000000,2943.45000000,52846.78900000,ETHUSDT
1766922600000,2943.45000000,2943.69000000,2943.45000000,2943.50000000,3110.80100000,ETHUSDT
1766922900000,2943.50000000,2943.69000000,2942.69000000,2943.00000000,407.03600000,ETHUSDT
1766923200000,2943.00000000,2944.07000000,2942.14000000,2942.27000000,74123.33600000,ETHUSDT
1766923500000,2942.27000000,2944.07000000,2940.24000000,2940.24000000,163087.47500000,ETHUSDT
1766923800000,2940.24000000,2940.34000000,2939.09000000,2940.25000000,53113.58000000,ETHUSDT
1766924100000,2940.25000000,2940.28000000,2939.09000000,2939.27000000,155.81400000,ETHUSDT
1766924400000,2939.27000000,2940.78000000,2938.84000000,2940.78000000,15750.81400000,ETHUSDT
1766924700000,2940.68000000,2941.93000000,2940.68000000,2941.84000000,25697.81400000,ETHUSDT
1766925000000,2941.84000000,2942.90000000,2941.62000000,2942.04000000,34528.53700000,ETHUSDT
1766925300000,2942.04000000,2942.90000000,2936.58000000,2936.58000000,154757.80400000,ETHUSDT
1766925600000,2936.67000000,2938.98000000,2936.50000000,2938.51000000,15168.24500000,ETHUSDT
1766925900000,2938.51000000,2939.66000000,2936.50000000,2939.56000000,63160.00100000,ETHUSDT
1766926200000,2939.55000000,2940.27000000,2939.48000000,2940.08000000,69197.46700000,ETHUSDT
1766926500000,2940.07000000,2940.27000000,2937.31000000,2937.91000000,52661.59600000,ETHUSDT
1766926800000,2937.91000000,2939.11000000,2937.31000000,2939.11000000,247.96100000,ETHUSDT
1766927100000,2939.10000000,2940.91000000,2937.31000000,2937.66000000,161110.18400000,ETHUSDT
1766927400000,2937.69000000,2939.75000000,2937.48000000,2939.35000000,102762.85700000,ETHUSDT
1766927700000,2939.35000000,2939.35000000,2938.56000000,2938.56000000,74870.11500000,ETHUSDT
1766928000000,2939.12000000,2942.03000000,2938.56000000,2942.03000000,91997.17500000,ETHUSDT
1766928300000,2942.03000000,2942.66000000,2941.79000000,2941.95000000,31799.17000000,ETHUSDT
1766928600000,2941.95000000,2942.66000000,2941.13000000,2941.13000000,257.11700000,ETHUSDT
1766928900000,2941.13000000,2943.61000000,2940.88000000,2943.00000000,89842.66200000,ETHUSDT
1766929200000,2943.00000000,2943.61000000,2940.54000000,2940.57000000,42982.94500000,ETHUSDT
1766929500000,2940.57000000,2940.90000000,2940.36000000,2940.38000000,6576.18800000,ETHUSDT
1766929800000,2940.36000000,2940.76000000,2939.30000000,2939.30000000,115544.62000000,ETHUSDT
1766930100000,2939.30000000,2939.39000000,2938.31000000,2939.23000000,133223.24900000,ETHUSDT
1766930400000,2939.23000000,2942.36000000,2938.86000000,2942.36000000,282953.23300000,ETHUSDT
1766930700000,2942.36000000,2942.70000000,2942.10000000,2942.70000000,38122.42600000,ETHUSDT
1766931000000,2942.70000000,2943.74000000,2942.69000000,2942.99000000,132984.56400000,ETHUSDT
1766931300000,2942.99000000,2943.74000000,2942.55000000,2943.44000000,452.78900000,ETHUSDT
1766931600000,2943.43000000,2944.83000000,2943.02000000,2943.02000000,97841.37200000,ETHUSDT
1766931900000,2943.02000000,2944.86000000,2943.02000000,2944.13000000,18254.12400000,ETHUSDT
1766932200000,2944.14000000,2945.76000000,2944.10000000,2944.66000000,89489.86600000,ETHUSDT
1766932500000,2944.68000000,2945.77000000,2944.33000000,2945.66000000,3682.64800000,ETHUSDT
1766932800000,2945.66000000,2952.02000000,2945.62000000,2948.49000000,293747.98800000,ETHUSDT
1766933100000,2948.49000000,2951.92000000,2948.49000000,2950.52000000,151817.23300000,ETHUSDT
1766933400000,2950.52000000,2951.92000000,2948.25000000,2948.25000000,140208.69300000,ETHUSDT
