timestamp,open,high,low,close,volume,symbol
1767055620000,87129.20000000,87167.40000000,87124.80000000,87151.70000000,8.14700000,BTCUSDT
1767055680000,87151.70000000,87167.40000000,87144.80000000,87167.40000000,4.99700000,BTCUSDT
1767055740000,87167.40000000,87297.00000000,87144.80000000,87168.40000000,4323.70700000,BTCUSDT
1767055800000,87188.80000000,87189.10000000,87144.80000000,87180.80000000,18.05300000,BTCUSDT
1767055860000,87189.10000000,87292.00000000,87185.00000000,87191.60000000,4013.12800000,BTCUSDT
1767055920000,87191.60000000,87216.80000000,87144.80000000,87210.90000000,5615.13300000,BTCUSDT
1767055980000,87144.80000000,87210.90000000,87144.80000000,87200.00000000,2.47400000,BTCUSDT
1767056040000,87200.00000000,87210.90000000,87148.00000000,87200.50000000,4.25600000,BTCUSDT
1767056100000,87200.50000000,87314.40000000,87148.00000000,87231.20000000,7857.19500000,BTCUSDT
1767056160000,87231.20000000,87238.90000000,87230.30000000,87238.00000000,3159.87100000,BTCUSDT
1767056220000,87238.00000000,87259.30000000,87237.50000000,87259.30000000,2846.84800000,BTCUSDT
1767056280000,87237.50000000,87237.50000000,87210.00000000,87210.10000000,4.78300000,BTCUSDT
1767056340000,87210.10000000,87222.00000000,87204.90000000,87218.00000000,5.15400000,BTCUSDT
1767056400000,87218.00000000,87243.80000000,87204.60000000,87204.60000000,2612.46200000,BTCUSDT
1767056460000,87204.60000000,87238.20000000,87168.30000000,87168.50000000,7700.54000000,BTCUSDT
1767056520000,87168.50000000,87214.10000000,87168.30000000,87168.30000000,1653.25000000,BTCUSDT
1767056580000,87168.30000000,87170.40000000,87148.00000000,87148.00000000,5.72600000,BTCUSDT
1767056640000,87148.00000000,87170.40000000,87132.20000000,87132.40000000,17.77000000,BTCUSDT
1767056700000,87132.40000000,87148.00000000,87132.20000000,87138.30000000,2.63300000,BTCUSDT
1767056760000,87138.20000000,87168.30000000,87138.20000000,87150.60000000,26.46100000,BTCUSDT
1767056820000,87150.60000000,87170.40000000,87146.10000000,87157.60000000,4.88100000,BTCUSDT
1767056880000,87157.60000000,87307.00000000,87157.50000000,87169.90000000,4518.30000000,BTCUSDT
1767056940000,87169.90000000,87282.00000000,87160.60000000,87164.10000000,2959.71100000,BTCUSDT
1767057000000,87164.10000000,87171.60000000,87164.10000000,87171.60000000,1265.62900000,BTCUSDT
1767057060000,87171.60000000,87191.20000000,87171.60000000,87191.20000000,4501.43000000,BTCUSDT
1767057120000,87191.30000000,87245.20000000,87190.80000000,87244.30000000,5774.15000000,BTCUSDT
1767057180000,87244.20000000,87245.20000000,87210.10000000,87210.20000000,4.25700000,BTCUSDT
1767057240000,87210.20000000,87282.00000000,87194.10000000,87194.60000000,4745.70000000,BTCUSDT
1767057300000,87194.60000000,87194.70000000,87170.00000000,87170.00000000,45.06200000,BTCUSDT
1767057360000,87194.70000000,87194.70000000,87163.90000000,87187.10000000,1.37900000,BTCUSDT
1767057420000,87187.00000000,87297.30000000,87187.00000000,87195.10000000,2445.41400000,BTCUSDT
1767057480000,87195.10000000,87297.30000000,87187.00000000,87223.70000000,5557.16200000,BTCUSDT
1767057540000,87223.80000000,87259.40000000,87218.00000000,87259.40000000,3354.06700000,BTCUSDT
1767057600000,87259.40000000,87297.30000000,87249.50000000,87266.10000000,5250.92800000,BTCUSDT
1767057660000,87266.10000000,87281.60000000,87219.00000000,87219.00000000,1523.40900000,BTCUSDT
1767057720000,87219.00000000,87259.10000000,87211.90000000,87212.10000000,2423.63000000,BTCUSDT
