timestamp,open,high,low,close,volume,symbol
1767069540000,87382.00000000,87394.60000000,87262.50000000,87394.50000000,1214.74500000,BTCUSDT
1767069720000,87394.50000000,87400.00000000,87375.60000000,87400.00000000,10.97300000,BTCUSDT
1767069900000,87400.00000000,87409.00000000,87375.60000000,87375.60000000,12.39600000,BTCUSDT
1767070080000,87375.60000000,87409.00000000,87223.40000000,87305.90000000,7352.50300000,BTCUSDT
1767070260000,87305.90000000,87323.60000000,87305.90000000,87314.00000000,16.62600000,BTCUSDT
1767070440000,87313.90000000,87323.60000000,87184.00000000,87301.90000000,7367.63900000,BTCUSDT
1767070620000,87301.90000000,87323.60000000,87184.00000000,87264.70000000,4460.48400000,BTCUSDT
1767070800000,87264.70000000,87323.60000000,87184.00000000,87287.30000000,6734.86500000,BTCUSDT
1767070980000,87287.40000000,87323.60000000,87184.00000000,87288.90000000,3487.92600000,BTCUSDT
1767071160000,87288.90000000,87323.60000000,87184.00000000,87277.20000000,5381.97100000,BTCUSDT
1767071340000,87277.20000000,87323.60000000,87184.00000000,87285.10000000,7353.88700000,BTCUSDT
1767071520000,87285.10000000,87323.60000000,87240.00000000,87318.50000000,6391.28100000,BTCUSDT
1767071700000,87318.50000000,87323.60000000,87240.00000000,87311.60000000,11413.60000000,BTCUSDT
1767071880000,87311.60000000,87323.60000000,87184.00000000,87260.70000000,11240.62200000,BTCUSDT
1767072060000,87260.70000000,87323.60000000,87198.80000000,87198.80000000,6606.40300000,BTCUSDT
1767072240000,87198.80000000,87246.10000000,87198.80000000,87207.00000000,3923.25300000,BTCUSDT
1767072420000,87207.00000000,87246.30000000,87205.00000000,87218.00000000,4793.67500000,BTCUSDT
1767072600000,87230.20000000,87248.50000000,87203.60000000,87205.00000000,1687.48500000,BTCUSDT
1767072780000,87205.00000000,87268.20000000,87131.50000000,87131.60000000,6842.19100000,BTCUSDT
1767072960000,87131.60000000,87198.10000000,87131.60000000,87185.10000000,9612.88600000,BTCUSDT
1767073140000,87185.30000000,87252.60000000,87169.90000000,87210.70000000,9314.85600000,BTCUSDT
1767073320000,87210.70000000,87229.50000000,87190.70000000,87200.30000000,5861.07500000,BTCUSDT
1767073500000,87201.10000000,87279.80000000,87171.20000000,87176.10000000,5002.93600000,BTCUSDT
1767073680000,87176.10000000,87194.50000000,87170.70000000,87194.40000000,112.60600000,BTCUSDT
1767073860000,87194.40000000,87226.10000000,87165.40000000,87213.00000000,16358.11500000,BTCUSDT
1767074040000,87213.00000000,87323.60000000,87173.10000000,87196.40000000,7854.50200000,BTCUSDT
1767074220000,87196.40000000,87323.60000000,87173.10000000,87216.10000000,6878.51500000,BTCUSDT
1767074400000,87216.10000000,87262.40000000,87173.10000000,87241.70000000,1880.29200000,BTCUSDT
1767074580000,87241.70000000,87263.50000000,87223.40000000,87258.60000000,2914.23800000,BTCUSDT
1767074760000,87258.60000000,87275.00000000,87224.80000000,87275.00000000,2398.94000000,BTCUSDT
1767074940000,87274.90000000,87279.40000000,87224.70000000,87260.60000000,4641.65800000,BTCUSDT
1767075120000,87260.50000000,87292.10000000,87224.40000000,87292.10000000,7234.95700000,BTCUSDT
1767075300000,87292.10000000,87352.70000000,87262.50000000,87336.20000000,6557.76000000,BTCUSDT
1767075480000,87311.50000000,87353.00000000,87223.60000000,87223.60000000,6004.32100000,BTCUSDT
1767075660000,87309.80000000,87339.40000000,87223.10000000,87324.70000000,6109.96000000,BTCUSDT
1767075840000,87324.70000000,87337.50000000,87222.70000000,87319.50000000,5393.41600000,BTCUSDT
1767076020000,87319.50000000,87354.40000000,87269.50000000,87352.80000000,5493.15200000,BTCUSDT
1767076200000,87353.30000000,87360.60000000,87223.90000000,87360.60000000,5653.46600000,BTCUSDT
1767076380000,87360.60000000,87453.10000000,87360.60000000,87410.00000000,13924.91500000,BTCUSDT
1767076560000,87410.00000000,87453.10000000,87357.50000000,87401.80000000,2138.32400000,BTCUSDT
1767076740000,87401.80000000,87600.00000000,87388.30000000,87439.20000000,11945.57300000,BTCUSDT
1767076920000,87439.20000000,87580.20000000,87430.70000000,87454.10000000,9375.81300000,BTCUSDT
1767077100000,87454.10000000,87600.00000000,87430.70000000,87472.60000000,13272.28800000,BTCUSDT
1767077280000,87472.60000000,87564.90000000,87450.70000000,87452.70000000,5619.29900000,BTCUSDT
1767077460000,87452.70000000,87540.20000000,87424.60000000,87425.70000000,1390.00400000,BTCUSDT
1767077640000,87425.70000000,87575.00000000,87424.40000000,87424.50000000,3460.28900000,BTCUSDT
1767077820000,87424.50000000,87425.70000000,87389.10000000,87424.50000000,6.61700000,BTCUSDT
1767078000000,87424.50000000,87425.70000000,87365.30000000,87373.80000000,21.57900000,BTCUSDT
1767078180000,87373.80000000,87425.70000000,87365.30000000,87425.60000000,8.35700000,BTCUSDT
1767078360000,87425.60000000,87553.00000000,87425.60000000,87462.80000000,12167.34700000,BTCUSDT
1767078540000,87462.80000000,87550.30000000,87431.10000000,87433.90000000,4071.77300000,BTCUSDT
1767078720000,87433.90000000,87580.30000000,87433.90000000,87484.60000000,15317.55000000,BTCUSDT
1767078900000,87484.60000000,87600.00000000,87436.40000000,87436.40000000,7724.94100000,BTCUSDT
1767079080000,87436.50000000,87437.10000000,87395.30000000,87395.30000000,5867.96200000,BTCUSDT
1767079260000,87395.30000000,87408.20000000,87344.60000000,87350.00000000,5633.47000000,BTCUSDT
1767079440000,87350.00000000,87355.20000000,87344.60000000,87355.20000000,54.76600000,BTCUSDT
1767079620000,87355.20000000,87382.80000000,87344.60000000,87377.90000000,23.57700000,BTCUSDT
1767079800000,87377.90000000,87377.90000000,87344.60000000,87369.40000000,10.37200000,BTCUSDT
1767079980000,87369.40000000,87552.50000000,87344.60000000,87422.80000000,4116.71200000,BTCUSDT
1767080160000,87422.80000000,87501.60000000,87422.80000000,87480.10000000,6336.13600000,BTCUSDT
1767080340000,87480.00000000,87600.00000000,87430.10000000,87466.80000000,10603.57700000,BTCUSDT
1767080520000,87466.80000000,87487.00000000,87466.30000000,87466.30000000,2623.35300000,BTCUSDT
1767080700000,87466.30000000,87566.30000000,87446.20000000,87452.60000000,13430.96700000,BTCUSDT
